Accuracy,BPM,Difficulty,Length,Title
6.0,60.0,2.3067646026642854,48,Sore kara CODA e
7.0,104.0,2.9332022666928568,63,Centifolia
9.0,200.0,6.384043693542857,123,"Minamo no Sakura, Yume wa Sakayume"
8.0,168.0,5.076548576357142,84,Toumei Datta Sekai
8.0,194.0,5.152118206021428,70,Caramel Heaven
5.0,94.0,2.4263157844571426,153,Fumoto no Jinja
8.1,130.0,4.8395271301285705,180,world.execute(me);
8.0,175.0,5.129634380342857,132,HELIX (Edit ver.)
7.0,142.0,4.054892063142857,29,Harumachi Clover
9.0,178.0,5.772762298585714,92,Koi no Hime Hime Pettanko
8.0,95.0,4.415868759157142,133,Towa ni Saku Hana (short ver.)
9.299999999999999,175.0,5.510638713835714,132,Cosmo Memory
8.799999999999999,186.0,6.306517124178571,259,High Free Spirits
7.0,128.0,3.700724363328571,249,Kimi e Okuru Mahou
7.0,160.0,3.950201511385714,97,osu!stream theme
8.0,188.0,4.677165508271429,87,Uso no Hibana
7.0,171.0,4.323314189914285,119,Star*Glitter
8.799999999999999,181.0,5.654859066007143,89,Wagamama MIRROR HEART
5.0,104.0,1.830785274507143,148,Watashi no Koe
5.5,92.0,1.5932312011714285,33,i want to tell you i love you but i can't (ft. olli)
8.0,160.0,4.4533848762499995,92,Precious Wing (Movie ver)
6.0,150.0,3.082651138307143,160,Whatta Man (Good man)
7.0,185.0,4.7168226242071425,89,km/h
7.0,128.0,4.275031566621428,188,"Merry Christmas, Kiss My Ass"
7.199999999999999,94.5,3.062826156614286,397,Phantasmagoria
8.799999999999999,190.0,5.76771736145,283,Scarlet Flower
8.0,123.0,3.6665766239142856,94,Legs
7.0,200.0,4.303722858428571,132,Lonely Hearts Club
8.799999999999999,185.0,5.473347663878571,84,Sentou! Champion
7.0,84.0,4.223043918607143,333,"Last Night, Good Night"
5.5,78.9959,1.9785391092285713,65,zimnie nochi
7.5,174.0,4.654777050021429,125,Novyj geroj
8.0,149.0,4.452387332914285,86,Diver
7.0,74.0,3.2857165336642855,85,Akane Sasu (TV size)
8.5,180.0,5.583398818971428,238,Yumeiro Parade
8.799999999999999,111.15,5.469135761264285,361,Tsumi no Namae
8.0,95.0,4.8569006919857145,124,Towa ni Saku Hana (short ver.)
8.0,128.0,4.171373367307143,327,Heart of Night
9.5,230.0,6.6578040123,203,Zetsubou plantation
9.0,181.0,5.648008346557143,89,Wagamama MIRROR HEART
8.0,177.0,5.594699859621429,229,Yasashisa no Riyuu
9.0,108.0,5.5021777153,324,The Color to Gray World
3.5,65.432,1.46378695965,29,pi
7.0,65.0,2.6353380680071425,163,Dollhouse
9.0,130.0,5.639729022978571,375,Plastic Mind ~ Alice in Underground
8.6,174.0,5.409589290621429,136,Earthquake
5.0,136.3,3.5599021911642854,203,Wo Zhen De Shou Shang Le
7.5,130.0,3.9511551857,83,Annyeong! Digimon
7.0,123.0,3.808765888214286,101,Kaleidoscope
7.5,80.0,3.5100891590142855,86,e of s (game edit)
6.0,150.0,3.028850078585714,70,This Little Girl
7.0,155.0,4.18399095535,114,absolute configuration
7.0,136.16,3.1662225723285715,101,Let It Snow
8.5,183.0,5.569417953492857,105,Cygnus
8.0,240.0,4.8636622428928575,114,Jingle Bells ga Tomaranai
8.799999999999999,190.0,5.805392265321428,309,Labradorite feat. Yu Tokiwa
6.0,145.0,3.3407125472999994,63,Pokemon - Atrapalos Ya!
7.0,162.0,4.38079452515,89,Koi to Joudo no Yaezakura
7.0,158.0,3.648997545242857,40,Jitensha
9.0,147.0,5.175338268278572,389,PLANET//SHAPER
7.5,100.0,4.355220317842857,198,Shelter
8.5,170.0,5.236810207364286,81,Warp Drive
7.0,130.0,3.8820075988785714,279,Resuscitated Hope
7.5,124.0,3.729704380035714,93,Hearts as Strong as Horses
8.2,170.0,5.0512876510642855,102,Sakura Meikyuu
7.0,117.0,4.3989777565,91,Coloring
7.0,117.0,4.3708729743928565,88,Platinum Disco
8.5,111.0,5.439334392549999,365,Tsumi no Namae
7.0,150.0,4.2384223938,242,Amazing sky
9.0,178.0,5.784665107728571,330,White Eternity (Soleily & Epsilon Remix)
9.0,174.0,5.3859558105500005,93,Whatever I Do (feat. Kostja)
9.0,202.0,6.252025127414286,81,Responsibility Response
7.6,125.0,3.7954010963428573,112,Mirai Melody
7.0,200.0,4.105250835421429,214,Soleil
5.8,76.0,1.6401672363285713,108,Silent Night
8.0,138.0,4.071485519407143,183,Pity Party
8.0,100.0,5.011950969692857,299,Hajimete no Oto
6.5,67.0,3.788775444028571,88,History Maker
7.0,93.93,3.5962812900571426,195,Echoes In Rain
8.0,161.0,4.296989917757142,175,Cause you're my star
8.5,186.0,5.842385768892857,126,Euphorium
5.0,100.5,2.273523807528571,34,Emotional Sincere Touching Banjo Celeste
8.0,155.0,4.863458156585715,188,Lost Love Letter
7.0,92.0,2.5809547901142853,53,A song I made one fine morning about cucking my friend Jarv's waifu
9.0,169.95,5.390761852264285,119,Youkakushi -Ayakashi Kakushi-
7.0,143.0,2.808044433592857,40,Secret
7.0,140.0,3.832821846007143,84,Toki o Kizamu Uta - TV animation Ver. -
7.0,129.0,4.0786471366857135,589,2013 In 10 Minutes
8.0,150.0,5.496978282928571,254,YoiYoi Kokon
9.0,174.0,5.3498039245571425,211,Rocking to the Beat
7.5,149.626,4.610848903657143,82,Bouken De-show De-show?
9.0,190.0,5.949116230014285,201,FaV -F*** and Vanguard-
7.0,130.0,2.9519059658071427,72,bells!
7.5,187.0,4.9954771995571425,87,Acchi Muite
7.0,126.0,3.5404117107357145,175,Minden Mas
6.0,82.0,3.0688517093642855,270,Mousou Katharsis
9.200000000000001,191.0,6.99790382385,130,BLUE DRAGON
9.0,175.0,5.3753027915928575,76,We Wish You A Merry Christmas (Boyinaband Liquid DnB Remix)
9.0,174.0,6.055308818814285,128,Hide Away My Heart
9.0,200.0,5.778384685514285,196,Awake
8.5,128.0,4.874610900878571,406,Slow Step -First Love Comes Again-
8.0,200.0,5.269682407378571,80,Kawaranai Sora (TV-version)
8.0,111.0,5.162031173707143,359,Tsumi no Namae
6.0,130.0,2.711060762407143,37,Feel It Comin
8.799999999999999,132.0,5.033359527585714,106,Oedo Controller(feat. TORIENA)[Batsu Remix]
8.6,175.0,5.924093246457143,149,Sweet Dreams (11t dnb mix)
9.0,180.0,5.739721298214286,219,Kimi ga Nozomu Sekai
9.399999999999999,220.0,8.24835014342857,473,"Yomi yori Kikoyu, Koukoku no Tou to Honoo no Shoujo."
7.0,95.0,3.6812193393714283,243,Summer Horror Party
8.0,120.0,4.431918144228571,295,Kimi to Merry Christmas
5.5,69.0,2.9565501213071426,245,Underneath It All
8.799999999999999,174.0,5.727855205535714,78,ENISHI (feat. Hatsune Miku)
9.0,205.0,6.44319963455,85,Brand-new World
8.5,172.0,5.273263454435714,86,Ichido dake no Koi nara
8.0,165.0,4.477151870728571,59,Brawl Breaks
9.0,220.0,6.843224525449999,223,Hakone Hakoiri Musume
8.0,63.0,4.085411548614285,126,All I Want For Christmas Is You
6.0,109.0,2.5284492969500003,121,Christmas Tree
7.5,128.0,2.5224390029928574,102,Gandorada Daikoubou
9.0,100.0,4.870014667514285,97,Shelter (happy30 Remix)
8.0,135.0,3.6546564102142853,226,"Snow in ""I love you"""
8.0,138.0,4.218831539157143,88,Snow Song Show
7.0,175.0,4.667306423185714,303,Distance (TANUKI's Christmas Remix)
9.0,96.0,6.502931118014285,299,Halcyon -Long Version-
8.5,181.0,5.773764133449999,76,Physicality
8.0,165.8,4.3135962486285715,39,Gravity Falls Theme Song
8.5,185.0,6.069746971128571,99,F.K.S.
9.0,190.0,6.0414142608642845,177,Juubaku
6.0,65.0,2.52448916435,72,bells!
9.0,93.01,5.998274326321429,304,Re:Call
8.0,167.0,4.557694911957142,83,Kimi to...
7.0,93.75,3.272811174392857,89,All That She Wants
8.299999999999999,152.0,4.9450302124,236,oath sign
10.0,266.0,7.454964637785714,227,Seventeen RPG
8.0,144.4,4.1813449859642855,36,Star Vs The Forces Of Evil Theme
7.0,240.0,4.07318639755,114,Jingle Bells ga Tomaranai
9.0,85.0,6.05322265625,311,Rage of Poseidon
5.0,75.0,2.4299478530857144,100,Butterfly (Prologue Mix)
8.0,180.0,4.656336784364286,79,Fugitives Last Stand
8.0,86.0,4.803500652314286,185,Ice Cream Cake
9.299999999999999,236.0,7.443653106714285,263,Packet Hero
8.2,151.0,4.653317928314286,246,cantabile
7.0,80.0,4.139085769649999,327,MIRAI
9.0,184.0,5.613497257235714,93,Yuki no Youni
7.0,149.455,3.5852839946714283,170,Last Christmas (Radio Edit) ~Nightcore Mix~
9.0,189.0,5.480820655821428,88,Lostorage (TV-size)
5.0,51.0,1.1692074537285715,53,"Stille Nacht, Heilige Nacht"
9.200000000000001,140.0,6.571620941164285,329,Red Like Roses Part I & II (Edited Version)
8.0,143.0,5.257747173307142,83,The Asterisk War
7.0,184.0,4.9467306137071425,368,winter tale
7.0,128.0,3.3647940158857144,312,Miri Merry Christmas (Feat. Thunder of MBLAQ)
9.0,200.0,6.4804944992071425,319,Tetrastructural Minds
8.5,130.0,4.927687168121428,109,Renaissance
8.2,153.0,4.443245887757143,54,Get On With It
9.0,193.0,6.662279129028571,247,Now Loading!!!!
7.199999999999999,128.0,3.9433615207642854,87,Raison d'etre
7.5,178.0,4.189309120178571,79,Dori Dori~Anime Size ver.~
8.0,105.0,3.9280245304142856,92,Rabi Rabi Park
8.0,177.0,4.629304409028571,82,Yasashisa no Riyuu
9.0,192.0,6.241205692292857,222,Bull's Eye
4.5,87.65,1.4129798412357142,145,I.C.U.
8.5,180.0,5.431870460507143,88,Spiral
8.5,180.0,5.928145885464286,225,Marine Blue ni Sotte
8.5,153.0,5.627603530885715,250,Senbonzakura
7.3999999999999995,173.0,4.71163368225,306,Extrasensory
6.0,145.0,4.540628433228571,232,The Legend of the Black Shawarma
8.0,184.0,4.791323184964286,84,Hanamaru Biyori!
8.7,178.0,5.617064476014286,192,Miraizu
8.5,190.0,4.841938972471429,30,Zen Zen Zense
8.0,128.0,3.8562531471285713,305,BEST OF IMPOSSIBLE REMIX
9.0,200.0,6.886749744414285,264,La Campanella (8 Bit Remix)
5.5,173.0,1.4541383981714286,301,Genryuu Kaiko
7.5,182.0,4.873450279235714,112,Kimi no Kokoro wa Kagayaiteru kai?
8.7,170.0,5.699171543121428,113,Marchen Debut!
6.0,98.0,2.3991377353642855,79,All Rise
8.0,175.0,5.008825778964286,110,Following Flow
5.0,106.0,2.456742763521428,90,Toy Day (Orchestral Remix)
9.0,200.0,6.200238704678571,116,Fox4-Raize-
7.699999999999999,86.0,4.355766296385714,296,I will
7.0,72.0,4.225420951842857,321,RE:I AM
7.8,150.0,4.373466014864285,112,Amazing sky
8.299999999999999,220.0,5.991188049314285,179,PANIC HOLIC (VIP)
8.6,260.0,5.748633861542857,117,Little Lion Man
7.5,175.01,4.4877533912642855,86,Guang Yu Xin Yang
8.799999999999999,180.0,5.286826133728571,86,Happy!? Sorry!!
5.0,86.0,2.074119091035714,52,Three Stars
8.0,166.0,4.931894779207143,87,Puzzle
8.0,166.0,4.843902587892857,170,Make A Move
8.0,160.0,4.54268836975,108,Horang Pungryuga
6.5,90.0,3.3303372859928566,79,Comical Chuuka Chuuihou
8.5,150.0,4.9383354187,253,YoiYoi Kokon
8.2,191.0,5.6304359436,318,Dstorv
7.199999999999999,160.0,4.083172798157142,87,Asterism
8.0,181.0,4.999054431914285,75,Ash to Ash
5.0,130.0,3.8502769470214284,294,Sayounara e Sayonara!
8.0,178.0,5.0513167381285715,104,Arcadia (Short ver.)
8.7,100.0,5.8859577178928575,266,Shelter
9.0,107.0,5.7409825324999995,49,Cory in the House
7.0,222.0,4.2287826538071425,85,Vivace!
8.0,155.0,4.864159584042857,114,HOLY KNIGHT
9.200000000000001,220.0,6.927824020385715,104,Hakone Hakoiri Musume
8.5,142.0,5.405275821685714,301,Nobore! Susume! Takai Tou
7.0,85.5,4.316604614257143,150,Brave Shine
6.0,100.0,2.428034782407143,249,Dango Daikazoku
8.0,155.0,4.7461991310142855,190,Zouka de Arou to Shita Mono
8.0,142.0,3.8892130851714284,86,Akekure Nikki
6.0,105.0,2.2755312919642856,80,Harmonia
8.2,185.0,5.316312313078571,111,Image
9.0,190.0,5.659060955049999,94,Re:TrymenT
7.5,138.0,3.1250121593499998,44,Yumeiro Toridori Parade
7.5,84.0,4.418146610257143,348,Nandemo Nai ya
5.5,57.5,2.085780143735714,60,Gogo 5-ji
8.7,190.0,5.439080238342856,106,Zen Zen Zense (movie ver.)
8.5,190.0,5.520218849178571,112,take a step forward
8.799999999999999,175.0,5.94891309737857,348,Contrail ~Kiseki~ (Epsilon Remix)
7.0,128.0,3.679610013964285,105,Clarity ft. Foxes
7.3,84.5,3.6022274494142854,32,the final outburst of dying creativity
7.0,174.0,4.2059841156,146,Bring it Back
6.0,126.0,3.0160298347499994,105,Niji no Mahou
8.6,180.0,5.329135894778571,315,Abracadavre
6.0,132.0,3.0323364734642855,79,Don't let me down
8.0,140.0,4.436478614807142,232,Traveler's tale
7.5,151.0,4.323198795321428,170,Be Quiet
8.5,174.0,5.3160161972071425,102,On My Own
8.299999999999999,128.0,4.5004696846,45,Monarchy
8.5,175.0,5.360153675078571,308,Let This Go
8.0,150.0,4.461129188535714,86,May I Help You?
6.5,117.0,3.1617097854642857,86,FLIP FLAP FLIP FLAP
9.0,175.0,5.592954158785713,134,Cosmo Memory
6.0,80.0,3.5144026279428573,97,Prologue 1
7.3,142.0,4.304840087892857,108,brave heart~tri.Version~
8.5,135.0,4.78095674515,313,Paradise (What About Us?) ft. Tarja
8.7,225.2,6.158642292021428,325,Ringo Uri no Utakata Shoujo
9.0,185.0,6.056820392607143,226,Delta Decision
8.0,183.5,6.104629993435713,110,ANiMA
8.5,186.0,5.496720314028572,87,Alice in Blue
9.0,200.0,6.559745311735714,53,FAITH
9.0,170.0,5.946946620942857,89,Yin
8.0,172.805,5.280272483828571,88,Rough & Laugh TV size
7.5,164.0,4.002778530121429,103,Nijiiro no Kisetsu e short ver.
8.5,200.0,6.1555604934714285,406,Valley of the Damned
6.0,101.0,3.6173710823071428,74,Snowdin Town
8.0,200.0,4.69607925415,89,Ima wa Mijikashi Yume Miyo Otome
7.0,85.0,4.615015506742857,212,Koizora
8.0,182.0,4.841394424435714,87,Bloom
9.5,125.0,7.016617774964285,218,BOOMBAYAH
8.5,200.0,6.06383943557857,210,Saigo
8.5,172.0,4.838698863985714,101,Yume Tourou
4.0,75.0,1.8317823409999998,40,the girl next door
8.2,194.0,5.610841274264285,195,Genjou Destruction
8.0,144.0,4.269029140471428,79,Sore wa Chiisana Hikari no Youna
7.0,127.15,3.4072618484499997,65,"Collision Chaos ""P"" mix"
6.0,140.0,2.5295612812071426,86,Koi no Jumyou (TV Ver.)
9.0,187.0,5.3195514678928575,314,there are no angels here.
7.0,170.0,4.198279857635714,109,Romantic Now
8.5,173.0,5.342499256135714,85,Serendipity
8.5,190.0,5.326004981992857,106,Zen Zen Zense
8.0,96.0,4.177028179171429,216,September
9.0,186.0,5.8056092262285715,75,Heart no Atoaji
6.0,130.0,2.6069943904857142,43,Froyo Song
8.0,160.0,4.522301673885714,234,DAYS of DASH
9.0,95.0,5.997613430021428,364,Happy End of the World
6.5,100.0,2.842091798785714,59,Gozen 9-ji
8.2,107.0,5.261226177214286,49,Cory White House de Chou Taihen!
7.8,135.0,4.095763206478571,114,HesitationSnow
8.5,184.0,5.662442684171428,103,Cryonix
8.7,192.0,5.848196029664285,89,Glorious Days(TV size)
8.0,171.96,5.301599025728572,220,Fantastic Future
9.0,180.0,6.405483722685713,409,Justability
8.0,160.0,5.169491767885714,528,Songs Compilation
8.2,142.0,4.423680782321428,183,Fly High
7.0,128.0,3.8285784721357143,596,2015 in 10 minutes
8.5,170.0,6.747075557707142,305,Exit This Earth's Atomosphere
7.0,140.0,4.050604343414285,83,Sora no Uta (TV Size)
9.5,183.0,6.112433910371427,120,Kreuz
6.0,127.0,2.7031452655785713,46,Remember
5.5,73.5,2.1516616344428567,349,Koibumi
8.0,128.0,4.253585815428571,181,ChiruChiru
8.5,182.0,5.581863880157143,251,Kimiiro Hanabi -album version-
9.0,190.0,6.12000656127857,86,cross the line
8.399999999999999,175.0,5.2629442215,87,Kimi o Sagashi ni
8.0,89.0,4.457765102385714,240,Shirayuki ~sirayuki~
8.0,178.0,4.368497371671428,84,Koi no Hime Hime Pettanko
9.0,183.0,6.149953842164285,317,Kanshou no Matenrou
8.399999999999999,178.0,5.743332862857142,232,ninelie (REDSHiFT x Vesuvia remix)
8.5,98.0,5.152575492857142,155,Stronger Than You -Chara Response-
8.5,170.0,5.257416725157142,294,Kimi no Kioku (Aethral Remix)
8.0,180.05,5.086636543271428,300,Horned Enigma
8.799999999999999,212.0,6.052869319914285,299,VIRGIN CODE
9.299999999999999,197.0,6.529941081999999,88,Sakebe
8.6,175.0,5.836900711057143,360,Light it up
7.0,168.0,4.209154129028572,255,Mukau no Sato ~ Deep Mountain
8.2,182.0,5.7239074706999995,88,Button
8.0,163.0,4.486647129057142,221,Story
7.8,166.0,4.697231292721428,119,re-fly
9.0,181.0,6.019720077514286,90,Endless Starlight ~Inochi no Kirameki~ (OP ver.)
8.0,140.0,3.939665794371428,174,Heian no Alien
7.8,172.0,3.936064481735714,49,No title
8.7,190.0,5.451896667478572,88,From the Ritz to the Rubble
5.0,59.0,2.3375263214142854,82,Hello Alone -Yui Ballade-(TV Size)
3.0,70.2,1.8344311714142858,181,Hoppipolla
8.0,160.0,4.623717308042857,270,Divine Spell
9.0,104.5,6.2549161910999995,424,Above the Winter Moonlight
3.0,54.0,1.4360017776499998,158,Burning Heartache (lullaby cover)
8.0,185.0,4.790032386778571,89,(can you) understand me?
8.299999999999999,175.0,5.280101299285714,165,R4V3 B0Y
9.0,195.0,5.872104644778571,88,Strawberry Trapper
6.0,87.0,2.785311222078571,140,Ne tvoya viyna
5.0,75.0,2.169755220414286,344,Wishing
8.5,162.0,5.787454128264285,339,Tears Don't Fall
6.5,114.0,2.8149330615999997,310,Tameiki no Yukue
8.799999999999999,98.0,5.693149089814286,78,Kumitate Koujou
8.299999999999999,135.0,4.20488882065,88,Renegade
7.5,160.0,4.5688586235071424,224,Tokyo Summer Session feat. CHiCO
8.0,140.0,5.176023960114286,138,Classic Pursuit
8.0,149.0,4.695008754728571,84,blue moment[TVsize ver.]
6.0,90.0,2.6010332107571426,57,My Everything
6.0,194.0,5.568736076357142,277,U.N. Owen wa Kanojo nanoka?
7.0,142.0,5.239493370057143,107,ILIAS
8.6,169.0,5.376698017121428,332,My Dearest
9.0,186.0,5.970979213714285,87,Soundscape
8.5,170.0,5.023776531221428,76,Who's Got Your Love
6.0,84.0,3.2717461586,301,Nandemo Nai ya (movie ver.)
8.899999999999999,190.0,6.078816890714286,89,Redo
6.5,135.0,3.367494583128571,126,Feels (Jai Wolf Remix)
9.0,181.0,5.741306304928571,91,Endless Starlight ~Inochi no Kirameki~ (OP ver.)
7.8,80.0,3.9157071113571424,245,Light of Nibel (feat. Aeralie Brighton)
4.0,100.0,1.662167668342857,60,"Ori, Lost In the Storm (feat. Aeralie Brighton)"
8.0,90.0,4.403746128085714,243,Pipo Password
8.2,160.0,6.7103438377357145,111,AXION
7.5,154.0,4.148283004764285,31,MeniMeni ManiMani (TV Version)
8.799999999999999,195.0,6.551077842714285,172,Smash Out!!
8.5,170.0,5.353936672207142,321,On My Way
8.399999999999999,100.0,5.398417472842858,202,FIRE
8.0,170.0,4.5655875206,224,LOVE iLLUSiON (Megumi Solo Ver.)
6.0,50.0,2.627519130707143,84,Teemo I Love You
8.0,103.0,5.454427242278571,309,i BELIEVE~Hoshi ni Negai o
8.0,165.0,4.9378614425642855,305,Star Breaker
7.0,78.0,3.104701280592857,86,scaPEGoat(TV size)
8.0,188.0,4.5491809844999995,113,Hitomi no Naka no Sirius
7.199999999999999,130.0,3.570778608321428,305,Sekai wa Koi ni Ochiteiru
8.799999999999999,178.0,5.63916015625,103,Arcadia (Short ver.)
8.2,184.0,5.0588350296,97,Natsukoi
8.2,160.0,5.250910282135714,238,Hatenaki Kaze no Kiseki sae
8.5,188.0,5.693662643435714,88,Absolute Soul
8.0,116.0,4.764291286471428,84,Hikari no Hahen
8.0,193.0,5.697449207307142,301,Wonder Stella
9.5,114.0,7.007625579835714,103,Overtime
9.0,186.0,6.097450733185713,86,Grimm
8.0,144.0,4.2965950965857145,101,Koi Kou Enishi
8.0,134.0,3.3654167652142855,85,Startear -TV size ver.-
8.399999999999999,180.0,6.4315853118928565,114,LOUDER MACHINE
9.0,185.0,6.123402118685714,163,Asu no Yozora Shoukaihan
9.700000000000001,190.0,6.812239646914286,123,Evanescent
8.0,110.0,5.1328663826,194,Ginga Tetsudou no Penguin ft. nicamoq (Stripe.P Remix)
8.5,200.0,5.512285232542857,42,220 - Kumano
8.0,128.0,3.9308226108571427,130,"Giniro, Haruka"
9.200000000000001,189.0,6.046816349028571,96,Hanikamu Kimi ni Koi Suru Watashi
9.0,184.0,5.630445003507143,87,The Glory Days
8.2,177.0,4.853591918942857,84,On my Sheep -TV size-
8.399999999999999,168.0,4.991864204407143,86,Kesaran Pasaran TV size
9.5,230.0,7.148535251642857,113,Yuudachi no Ribbon
7.0,127.0,2.7451393604285714,203,Star Guitar
8.0,135.0,5.152742862699999,212,Senkyou Ranbu
7.5,147.0,3.9991006851214284,97,Dareka ga Wasurete Iru kamo Shirenai Bokura ni Daiji na 001 no Koto (D.A mix)
9.0,174.0,5.224058628085714,155,Virtual Paradise
8.0,226.0,5.925815582278571,90,Kokoro ga Odoru Herb Tea yoo
9.0,180.0,6.0021071434,78,MERRY MERRY MERRY MENU... Ne!
9.0,200.0,6.223762035371427,222,Kakushigoto
8.399999999999999,113.0,4.687069892885714,112,Trancing Pulse
6.0,113.685,3.013217687607143,172,Fools Gold
8.6,183.0,5.7289352417,294,No buts!
8.5,200.0,5.724575519564286,214,Sora ni Watashi no Sunshine
8.0,140.0,3.174812793728571,110,Uncanny Lake
9.0,182.0,5.855375766757143,107,Kimi to Yumemishi
8.5,192.0,5.351070880892857,105,Through My Blood
9.0,200.0,6.773262500764285,87,Can Do (TV Size)
8.299999999999999,184.0,5.386432170871429,88,Honey Come!! (TV size)
7.3,134.0,3.630256175992857,59,Clifford's Theme Song
7.5,147.4,4.151307106021428,268,This game
8.5,200.0,5.497535705564285,87,S.M.L* (TV size ver.)
8.0,88.0,4.617719173428571,89,Hoshi to Kimi ga Kieta Hi
8.5,170.0,5.168537616728571,328,Masshiro na Yuki
8.0,129.0,3.272164344785714,86,Beggin'
8.0,175.0,5.0513086319,202,Okochama Sensou
8.5,190.0,5.3249869346642855,183,Platonic Love
7.0,140.0,3.6137223243714285,83,Anemone -TV MIX-
9.0,210.0,6.3733921051,242,Ai o Chikaishi Hime Kazari
8.0,119.5,5.135082721707143,60,Isekai Ivalice
8.0,128.0,4.632184505464285,216,Give me a break Stop now
8.0,130.0,4.263305187228571,281,Your song*
8.299999999999999,185.0,5.658875465392857,96,Soutaisei VISION
8.0,220.0,5.801626682278571,104,Hakone Hakoiri Musume
8.0,168.0,4.326308250428571,93,Windia
8.1,184.0,5.268470287321429,83,Pulse
8.0,154.0,4.954486846921428,217,DOPE
10.0,178.0,9.15611648557143,350,The Promethean Kings
8.5,88.0,4.933722972871428,207,Roseo Neige
7.0,148.0,4.31086063385,299,Osanana Blue
8.5,130.0,4.829402923585714,196,Russian Roulette
5.5,115.0,2.843304634092857,50,Yoru no Kodomo tachi
8.2,182.0,5.151472091671429,185,Kimi no Kokoro wa Kagayaiteru kai?
7.5,130.0,4.316570758821428,108,Wonder zone(TV Size)
9.0,88.0,5.5354590415928575,339,Take no Hana
8.0,166.0,5.298887729642857,238,Killer Song
7.5,86.0,4.609119892121428,88,ninelie (TV size)
8.0,192.0,5.609519481657142,177,Invisible
9.0,180.0,5.818421363828572,118,Tsukinami
8.0,173.0,5.152824878692857,112,LOVE B.B.B
7.5,118.0,3.4153485298142856,190,still doll
8.0,150.0,4.50650930405,87,Kamiiro Awase
6.6,124.0,2.5571534633642856,37,Your Best Friend
8.0,153.0,4.1543951034571425,87,Honey Honey Honey(TV size)
9.0,180.0,5.504443168642857,272,Flashes (Extended)
9.0,190.0,6.172076225278571,89,Rising Hope -TV ver.-
8.5,205.0,5.784250259399999,85,Zetsubousei: Hero Chiryouyaku The Animation
9.1,172.0,5.162031173707143,403,true outsiders
8.399999999999999,145.0,4.6112742424,294,Stigmata
8.399999999999999,179.0,5.261795997621428,89,tiny lamp (TV-size)
8.0,185.0,5.259456634521428,117,Koigokoro to Beat!
6.0,123.87,2.8041403293642855,94,What Is Love
9.0,176.0,6.147363662721428,184,Yume Chizu
6.0,95.0,2.4087545871714284,163,Company
8.5,100.0,5.452782630921428,87,"Sore ga, Ai deshou"
9.0,182.0,7.403960704785714,203,quaver
8.0,268.0,5.247653961178571,89,GO!!! ~NARUTO OPENING MIX~
8.2,160.0,5.004964828492857,306,Aitakatta Sora
4.0,112.0,2.021123647692857,35,Kac (TV Size)
7.0,132.0,3.687515974042857,628,Songs Compilation
6.3999999999999995,79.0,2.932132005692857,61,VAPE NATION Remix
8.5,156.0,5.099654197692857,365,cherry blossoms explode across the dying horizon
6.0,102.0,2.6961548328428573,99,Kotoba ni Dekinai Omoi
6.5,129.0,3.6401014328,69,Hitomi no Naka no Meikyuu (tv size)
8.0,89.0,4.52448654175,116,Kimi no Kakera
8.7,110.0,5.303100585935714,199,Senjou no Aria
6.0,114.79,2.54758524895,217,Out Of Touch
8.0,179.0,5.786448001864285,304,Bassdrop Freaks (Long Ver.)
7.5,168.0,4.277277469635714,85,Real Force (TV size)
9.0,204.0,6.0815176963785715,197,Black Rail
8.0,150.0,5.0236244201642855,314,Hyouri Ittai
9.5,208.0,6.732311725614285,86,Belief
8.5,200.0,5.476154804228571,39,press start
7.0,115.0,3.193194389342857,113,Spica
9.299999999999999,200.0,7.002154827121428,556,Soldiers of the Wasteland
8.5,83.5,5.261883735657143,190,The Diary of Jane
8.5,185.0,6.207152366635714,171,Play Time!!
8.7,180.96,5.066821098328571,42,Granat
8.0,127.0,4.177519321442857,301,Who Killed U.N.Owen
8.6,130.0,5.6405339241,106,Me and Julio Down by the Schoolyard
9.0,205.0,6.4156665802,114,LegenD.
8.0,161.0,4.937384128571428,87,Love is MY RAIL
6.0,141.0,2.586502313614286,31,seal the 3rd.mp4
8.6,130.0,5.656553745271428,1172,Wagner Reloaded
8.0,165.0,4.86661195755,88,SAKURA Skip
8.5,180.0,5.8036055564857145,125,VOLTEXES III
8.0,175.0,5.0227546691928575,329,Draining Atlantic
9.0,200.0,6.300940513614286,88,Aozora Jumping Heart
8.0,174.0,4.863689899442857,158,EOS
8.2,167.0,5.251494884492857,253,Skyclad no Kansokusha
7.5,70.0,3.992676258085714,312,words
8.0,160.0,5.579934597014286,204,Usotsuki Betty
8.5,200.0,5.759363651278571,95,Tsuki Akari
9.0,180.0,6.1039557456999995,42,Yuima-ru*World TVver.
7.199999999999999,122.0,3.76055288315,115,Kokoro ni Hibiku Koi Hotaru
9.0,168.0,6.236815929414285,348,Sanae-san
8.299999999999999,174.0,4.6691322326642855,89,Mad World (Station Earth Remix)
7.199999999999999,128.0,4.08747673035,46,Yalta
6.6,135.0,3.7912306785571426,97,Maple Wind
7.0,90.0,2.692425727842857,184,Faded
6.5,128.0,4.496588706971428,85,You & Me
2.0,150.0,0.9943712353714286,329,"Hiiro Gekka, Kyoushou no Zetsu -1st Anniversary Remix-"
7.0,108.0,3.3062956333142854,54,Mononofu Oukoku
8.2,148.0,3.6430516243,79,Kanashimi no Mukougawa (Piano Version)
